peringkat,nama,split,skor,frac_datar,dikenal
757,Image_013502_jpg.rf.Xun6tWu26h2OKJ9Scx1H.jpg,valid,0.0000,0.405,
758,Image_013503_jpg.rf.y49vR1GmwjLW0sUORhgN.jpg,valid,0.0000,0.414,
759,Image_013505_jpg.rf.drTXbPR0r88OutOAuG4O.jpg,valid,0.0000,0.405,
760,Image_013508_jpg.rf.K2S49MiYHzxk8IA031aT.jpg,valid,0.0000,0.405,
761,Image_013509_jpg.rf.zGRlgjoeGiHnNEBr8VzU.jpg,valid,0.0000,0.400,
762,Image_013510_jpg.rf.bOzUXwMcLNgGluvLWqIY.jpg,valid,0.0000,0.418,
763,Image_013511_jpg.rf.o4unOEvDu00QZZQX7yVm.jpg,valid,0.0000,0.403,
764,Image_013513_jpg.rf.t4h4OWStixETF3399yA2.jpg,valid,0.0000,0.412,
765,Image_013515_jpg.rf.MbQYcqDhYrDXaMMc0fS7.jpg,valid,0.0000,0.405,
766,Image_013518_jpg.rf.IRXx6tojaXtgc0QHC49Q.jpg,valid,0.0000,0.400,
767,Image_013520_jpg.rf.kWu1LnXxaHME20B2FWdO.jpg,valid,0.0000,0.402,
768,Image_013524_jpg.rf.3EtdV3NDgihMRJ1ZWVZp.jpg,valid,0.0000,0.402,
769,Image_013539_jpg.rf.0NpQYIg8x9Oe5zIgsuR4.jpg,valid,0.0000,0.409,
770,Image_013540_jpg.rf.xTqn9QftWSsBgDkHFHW1.jpg,valid,0.0000,0.404,
771,Image_013543_jpg.rf.DOaERBzM0DfJTntxqkbW.jpg,valid,0.0000,0.401,
772,Image_013545_jpg.rf.sLQMM3OlisW0Qx7Bd2Wh.jpg,valid,0.0000,0.401,
773,Image_013550_jpg.rf.d5MhIyuu1P8moBKFc7U5.jpg,valid,0.0000,0.403,
774,Image_013556_jpg.rf.rKI5r02KGg9kpTkERTyh.jpg,valid,0.0000,0.413,
775,Image_013559_jpg.rf.MZ9ekUcAUTCWAr9BlEVq.jpg,valid,0.0000,0.404,
776,Image_013560_jpg.rf.YlS3Wu107FzXdWWGMDN0.jpg,valid,0.0000,0.400,
777,Image_013561_jpg.rf.OqIXBwyvq5PpARSqNWev.jpg,valid,0.0000,0.408,
778,Image_013567_jpg.rf.ByKlCRFEHBXDa4pYYsiu.jpg,valid,0.0000,0.400,
779,Image_013568_jpg.rf.sIq81UeHLZrNgjUQMKVB.jpg,valid,0.0000,0.401,
780,Image_013572_jpg.rf.KOAvxZoZFerTFXgZgDvN.jpg,valid,0.0000,0.417,
781,Image_013574_jpg.rf.rpDjazDLirXLziKdiHyE.jpg,valid,0.0000,0.404,
782,Image_013575_jpg.rf.N2LNHj29iYfuF1hhfwxX.jpg,valid,0.0000,0.402,
783,Image_013576_jpg.rf.n13IoVNHcgx8w5pNT59C.jpg,valid,0.0000,0.407,
784,Image_013578_jpg.rf.rK514OvGRS0eRoeQiwth.jpg,valid,0.0000,0.404,
785,Image_013580_jpg.rf.ZULcML7BxggYEQIfiih7.jpg,valid,0.0000,0.401,
786,Image_013581_jpg.rf.moUjFeOLOTj6q1G0nBC4.jpg,valid,0.0000,0.414,
787,Image_013583_jpg.rf.Wz23HbrvxBOKthFRaATB.jpg,valid,0.0000,0.405,
788,Image_013586_jpg.rf.QRn60VVnUJ5FeGvTBcXR.jpg,valid,0.0000,0.409,
789,Image_013590_jpg.rf.JyljcdoRsNIm8diJqWDV.jpg,valid,0.0000,0.406,
790,Image_013592_jpg.rf.KIOACr4rCWKjth8hj04B.jpg,valid,0.0000,0.400,
791,Image_013602_jpg.rf.CitjL8l6cjrh2Qa1Lh59.jpg,valid,0.0000,0.412,
792,Image_013604_jpg.rf.RhcoppJYW1hNazVGhZbG.jpg,valid,0.0000,0.402,
793,Image_0148_jpg.rf.rQ0yfcBfjFWOk6TNJSlT.jpg,valid,0.0000,0.401,
794,Mitsubishi-Fuso_mp36_pic_105517_jpg.rf.qnVE1BLxfMAGj6oCQlkS.jpg,valid,0.0000,0.420,
795,Mitsubishi-Fuso_mp36_pic_105519_jpg.rf.NTvoRzaFWljPC1GgBLJX.jpg,valid,0.0000,0.401,
796,Sejarah-Palkun-2_jpg.rf.O2VOFei4GrBoruyqxNoi.jpg,valid,0.0000,0.401,
797,Sejarah-Palkun-4_jpg.rf.S3GMPq4OubB6LPBjEJqJ.jpg,valid,0.0000,0.402,
798,autonomous-bus-3_jpg.rf.s69OmSszqcIifyIXmiGy.jpg,valid,0.0000,0.401,
799,bus-damri-mojokerto-juanda_jpg.rf.dIpnnWPF7zPjYcskjKDC.jpg,valid,0.0000,0.402,
800,bus-damri-mojokerto-juanda_jpg.rf.eNmeNzQKkF2IzPSifS8W.jpg,valid,0.0000,0.400,
801,damri-7_jpg.rf.5phSs4dl67Sx1gy02nyN.jpg,valid,0.0000,0.400,
802,download-game-simulasi-mengemudikan-_png.rf.2GghHe21vCsoSgACaOjc.jpg,valid,0.0000,0.402,ya
803,download-game-simulasi-mengemudikan-_png.rf.59dPdKKolxfTtsp5OXYw.jpg,valid,0.0000,0.401,ya
804,gambar-20200225_zT2210_jpg.rf.C0MboIoDTax6rO5vrh3k.jpg,valid,0.0000,0.402,
805,gambar-20200225_zT2210_jpg.rf.goJiVOsnZO8I94phlSER.jpg,valid,0.0000,0.402,
806,gol5_10_jpg.rf.rKVKt4lJvQ3JU5ZMnrVb.jpg,valid,0.0000,0.615,
807,gol5_11_jpg.rf.kkMFxSD0gOxSck8N4BYt.jpg,valid,0.0000,0.402,
808,gol5_12_jpg.rf.odJDp97RCgyuxNE38idL.jpg,valid,0.0000,0.401,
809,gol5_13_jpg.rf.9nt7wXLTzYYthi03B969.jpg,valid,0.0000,0.612,
810,gol5_14_jpg.rf.MhJa5Kiq9WdpeFeLM1al.jpg,valid,0.0000,0.400,
811,gol5_16_jpg.rf.wUortvf4MjwPkMFKIUNV.jpg,valid,0.0000,0.401,
812,gol5_18_jpg.rf.NOLmFb4crgRdELYVsa7U.jpg,valid,0.0000,0.430,
813,gol5_1_jpg.rf.kUrBqLP3BI3aokQCLHg7.jpg,valid,0.0000,0.403,
814,gol5_22_jpg.rf.ApOF8M6k7IhMfjX9bh5T.jpg,valid,0.0000,0.423,
815,gol5_23_jpg.rf.PjYsNvt1Ae3lccwwtktZ.jpg,valid,0.0000,0.401,
816,gol5_2_jpg.rf.Q7XABdxkpBBlq81HL2TE.jpg,valid,0.0000,0.440,
817,gol5_32_jpg.rf.ADhAwuQQA9a6ip77moKv.jpg,valid,0.0000,0.404,
818,gol5_33_jpg.rf.K3DTDwm87wYxIBbIuHfi.jpg,valid,0.0000,0.455,
819,gol5_34_jpg.rf.rKKh6CTZp545skIlY5Ge.jpg,valid,0.0000,0.401,
820,gol5_35_jpg.rf.tUjdmJlKVF1yQLrQsqOO.jpg,valid,0.0000,0.401,
821,gol5_39_jpg.rf.KVMzGjL1AHGDEa9s7vSD.jpg,valid,0.0000,0.401,
822,gol5_3_jpg.rf.yhSsykQavA77ZEHsXwjg.jpg,valid,0.0000,0.401,
823,gol5_40_jpg.rf.xLDpWUmbyuTe3GKsE72n.jpg,valid,0.0000,0.401,
824,gol5_42_jpg.rf.abg8fsQ86DovR7uDwKSX.jpg,valid,0.0000,0.402,
825,gol5_43_jpg.rf.96bxeWBuwj3av0nArdYq.jpg,valid,0.0000,0.407,
826,gol5_45_jpg.rf.Rqi8BVM7dYaEIB8jpoHk.jpg,valid,0.0000,0.401,
827,gol5_46_jpg.rf.HLgE2aRwy4F1M8bb2rmm.jpg,valid,0.0000,0.402,
828,gol5_47_jpg.rf.3TF3HJIoiH2tJwjWBoy8.jpg,valid,0.0000,0.400,
829,gol5_48_jpg.rf.sNZsYwfFJhNUYjo1g8dS.jpg,valid,0.0000,0.402,
830,gol5_49_jpg.rf.kMmGwBbcyiQjsP5rQZM2.jpg,valid,0.0000,0.410,
831,gol5_4_jpg.rf.e0EF8ZQYF9TMrrbl8Pyk.jpg,valid,0.0000,0.400,
832,gol5_52_jpg.rf.klg7H17IdKeAHcRKox3G.jpg,valid,0.0000,0.403,
833,gol5_53_jpg.rf.9tJQTGypxqUjR6Jg7GB4.jpg,valid,0.0000,0.411,
834,gol5_55_jpg.rf.rT4TGBdZbhBvGYUlCH0x.jpg,valid,0.0000,0.404,
835,gol5_56_jpg.rf.hNwILuSecYHus3VCC9Qg.jpg,valid,0.0000,0.404,
836,gol5_58_jpg.rf.wZMPaUQNmI7fE8ZVkrqv.jpg,valid,0.0000,0.401,
837,gol5_5_jpg.rf.ZGSrNN5iY6pSATd5UGAZ.jpg,valid,0.0000,0.401,
838,gol5_60_jpg.rf.Co0VPrrBQsDlGRapZtwx.jpg,valid,0.0000,0.401,
839,gol5_61_jpg.rf.T5kcQt6uRx279aYn8Nhw.jpg,valid,0.0000,0.401,
840,gol5_62_jpg.rf.nAYjfEdfha8R8R5w3wVt.jpg,valid,0.0000,0.400,
841,gol5_69_jpg.rf.nHxgDb6ZDujt4BirVeVa.jpg,valid,0.0000,0.573,
842,gol5_6_jpg.rf.BciEUDdqKn4DUIz3kCr2.jpg,valid,0.0000,0.411,
843,gol5_7_jpg.rf.y2T7xU1a9ScgNddORWRt.jpg,valid,0.0000,0.402,
844,gol5_8_jpg.rf.ZUL2Otk5JXAZZJfF29YM.jpg,valid,0.0000,0.401,
845,images_49_jpg.rf.7kwDen0KLJS49F7iM9MM.jpg,valid,0.0000,0.400,
846,img_4753_jpg.rf.c9b2z2UiMN6nuD5Xjfii.jpg,valid,0.0000,0.407,
847,img_5466_jpg.rf.HVmqDCdEbmXyEeTFXvD8.jpg,valid,0.0000,0.402,
848,jadwal-bus-damri-jakarta-bandung-630_jpg.rf.v2RJx4bAcufHBfhvxDFs.jpg,valid,0.0000,0.401,
849,jadwal-bus-damri-jakarta-bandung_jpg.rf.1m3jamVC41MfJSk5qbdu.jpg,valid,0.0000,0.402,
850,pl22530647-yellow_color_sinotruk_6x4_jpg.rf.HDHDZ46lnrQ6DL0Zy6T4.jpg,valid,0.0000,0.403,
851,001--1-_jpg.rf.wkSeYcM5YoL66nCZGlH7.jpg,test,0.0000,0.401,
852,001--2-_jpg.rf.7EHquHvIY9vsPYQbsvMP.jpg,test,0.0000,0.401,
853,101_1184_jpg.rf.mwnbApr7tM4bxHfAHISo.jpg,test,0.0000,0.400,
854,101_1989_jpg.rf.aEBkTDHD43IXVUSlU5XM.jpg,test,0.0000,0.402,
855,101_2269_jpg.rf.s076KlyzgjjVa3pQWZdN.jpg,test,0.0000,0.400,
856,101_2285_jpg.rf.ilx7hI28oV2swsiqjL8y.jpg,test,0.0000,0.401,
857,2005-mitsubishi-fuso-fm260-18ft-dies-1_jpg.rf.FFc03begTs8TdKM8pB5M.jpg,test,0.0000,0.401,
858,2005-mitsubishi-fuso-fm260-18ft-dies-2_jpg.rf.p2kHTS3QvWRWWjkjyf5R.jpg,test,0.0000,0.401,
859,2005-mitsubishi-fuso-fm260-18ft-dies-3_jpg.rf.2gHEqMSHoay5guuHWS4X.jpg,test,0.0000,0.407,
860,2005-mitsubishi-fuso-fm260-18ft-dies_jpg.rf.kqzVHj7ekIbyccscNANB.jpg,test,0.0000,0.401,
861,202005139300424_jpg.rf.Wed0Qpgi0K4kowc4EdsR.jpg,test,0.0000,0.402,
862,202005139308815_jpg.rf.fMjFWT4ae0HhHQMVrg74.jpg,test,0.0000,0.401,
863,202010265448683_jpg.rf.yDK15bISuiQP0Bd7bl4A.jpg,test,0.0000,0.403,
864,202010265449562_jpg.rf.TLJ3BbNJTF54QVcVa218.jpg,test,0.0000,0.401,
865,202012116998536_jpg.rf.AsG6uki2QsY8S2d1g0zP.jpg,test,0.0000,0.401,
866,202012117003463_jpg.rf.0jxuAx9DqK3MuLNqEsKV.jpg,test,0.0000,0.403,
867,202102179152860_jpg.rf.SR6UpCnkqtsz3sDYYMY9.jpg,test,0.0000,0.412,
868,202102179155180_jpg.rf.826yWVJ35QykR4RrTlZD.jpg,test,0.0000,0.400,
869,202102179168359_jpg.rf.JPNqX0WJjWu0CaaDAJ0j.jpg,test,0.0000,0.402,
870,202102179172095_jpg.rf.8X8Or3tN3Ve2XUHLsExj.jpg,test,0.0000,0.400,
871,202103190329292_jpg.rf.RT0UHVQBzQarDvHMk7aP.jpg,test,0.0000,0.402,
872,202103190333991_jpg.rf.D92w3ZYDjJZxyhO2ZqdA.jpg,test,0.0000,0.402,
873,202103190333993_jpg.rf.wJkbdWwh9hqsDzWgCe6r.jpg,test,0.0000,0.401,
874,202103190333994_jpg.rf.tfIuxqxEmQv3bLAdQpr3.jpg,test,0.0000,0.402,
875,202103190333999_jpg.rf.ncyhpYHA7OIbdqWOJK3W.jpg,test,0.0000,0.401,
876,202103190341597_jpg.rf.sugxrwYfZlQxYq7AP18f.jpg,test,0.0000,0.400,
877,202103190347234_jpg.rf.LVKg5g3YhCVbw3EmExuy.jpg,test,0.0000,0.401,
878,202103190347603_jpg.rf.mEKioKuEJtLr7CpKjnLk.jpg,test,0.0000,0.400,
879,202104071064186_jpg.rf.zqU6TE3CRp8pGxmLNvw9.jpg,test,0.0000,0.402,
880,202104071098662_jpg.rf.IucOucAQxSp5CKYW19Gv.jpg,test,0.0000,0.403,
881,202104071099817_jpg.rf.LQGNDOnmr8gGOtFEglZ5.jpg,test,0.0000,0.403,
882,202104071100235_jpg.rf.qOvpVjfe85RVrjEN4Xov.jpg,test,0.0000,0.401,
883,202104091169975_jpg.rf.iZlAyb3OWvCkENRQImng.jpg,test,0.0000,0.401,
884,202104091171398_jpg.rf.FndvsKlppgM6EnumPbok.jpg,test,0.0000,0.401,
885,202104091185516_jpg.rf.FVbAcO0n6W7cARVmlBYp.jpg,test,0.0000,0.403,
886,202104111224738_jpg.rf.p13hv68uNYNclPkQtVOb.jpg,test,0.0000,0.418,
887,202104111224745_jpg.rf.ypDP4xRZLnIPGNWU5fLT.jpg,test,0.0000,0.401,
888,202104111224746_jpg.rf.NnVI8sWYQC8jjj2zB5TV.jpg,test,0.0000,0.402,
889,202104111224752_jpg.rf.iFJsrYTbL5WD948iEi3I.jpg,test,0.0000,0.418,
890,202104111242784_jpg.rf.PcgAPR14Ho7mCuaxvYna.jpg,test,0.0000,0.406,
891,202104121259531_jpg.rf.8p5YaVCKC4e1AGBUXOeY.jpg,test,0.0000,0.404,
892,202104121264211_jpg.rf.bPLZM5bHJvHij2pCmSps.jpg,test,0.0000,0.401,
893,202104121270245_jpg.rf.Kwmz367rawZxAC3XvIvS.jpg,test,0.0000,0.404,
894,202104141335165_jpg.rf.pqnIjSm7mMqD3hSZXlhg.jpg,test,0.0000,0.404,
895,202104141335170_jpg.rf.i7bk0f0ucP9H7Lc3MpUF.jpg,test,0.0000,0.401,
896,202104141335281_jpg.rf.0nG1MNoWnIeiAKAgisds.jpg,test,0.0000,0.403,
897,202104141335282_jpg.rf.DteOqKmlWaeghV3sQ68B.jpg,test,0.0000,0.404,
898,202104141335304_jpg.rf.3SX9aiqHw5NqRifQpkfy.jpg,test,0.0000,0.403,
899,202104141345532_jpg.rf.UofQyPG6Z5JoaTCiDTbF.jpg,test,0.0000,0.402,
900,202104141353836_jpg.rf.bJ7stKzQhUZTRjEubODh.jpg,test,0.0000,0.401,
901,202104141362178_jpg.rf.nXzpLmazNv8ln5ucPByO.jpg,test,0.0000,0.400,
902,202104161433145_jpg.rf.MfaiarQ7xV6KO3D1OoR5.jpg,test,0.0000,0.401,
903,202104161434627_jpg.rf.yqQRIL5xbn5XIHR48xHh.jpg,test,0.0000,0.401,
904,202104161459316_jpg.rf.f0hMppVOc7G2qOsEx2Q3.jpg,test,0.0000,0.412,
905,202104191536509_jpg.rf.IKJIBEIrNSkUgNzcvFhE.jpg,test,0.0000,0.402,
906,202104191536509_jpg.rf.VHESV3jQpJOt8xfGQLAy.jpg,test,0.0000,0.402,
907,202104191559129_jpg.rf.oNA09pitYncIWB5fvb3D.jpg,test,0.0000,0.400,
908,202104201585510_jpg.rf.0Ij3dpB4e0jWQ3ay8hYD.jpg,test,0.0000,0.405,
909,202104201601259_jpg.rf.gMjTMozn6qKc3RJhsHGo.jpg,test,0.0000,0.400,
910,202104201604290_jpg.rf.rLaaOq3g4YauMFEJZEta.jpg,test,0.0000,0.401,
911,202104201604579_jpg.rf.0A9YbNbQs5wwb97F1u4C.jpg,test,0.0000,0.401,
912,Bus-Damri-1_jpg.rf.gm5kTdkPqNvN3EkT6AuO.jpg,test,0.0000,0.401,
913,Bus-Damri-3_jpg.rf.wrzhOvfFFUcLXQBj2ODh.jpg,test,0.0000,0.400,
914,Bus-Damri-6_jpg.rf.CkhPfbNIsEkG6Ctg4vCx.jpg,test,0.0000,0.402,
915,Damri-Royal-Class-71_jpg.rf.hxJDjVsX6bAb07WrrSCP.jpg,test,0.0000,0.400,
916,IMG-0086_jpg.rf.gjCcTQqn54CM13R6czK4.jpg,test,0.0000,0.401,
917,IMG_0013_jpg.rf.qzHnA16jSNuCVrOCKgAK.jpg,test,0.0000,0.401,
918,IMG_0111_jpg.rf.ObHNb6ec1dX15FO7LVHb.jpg,test,0.0000,0.401,
919,IMG_1166_jpg.rf.bcisv9Jz37jhqjBepTos.jpg,test,0.0000,0.402,
920,IMG_5455-1_jpg.rf.L5CPMLJYqcbdr9kpveGT.jpg,test,0.0000,0.402,
921,IMG_5455-2_jpg.rf.9ONGNci8v0KQrLDqmktI.jpg,test,0.0000,0.400,
922,IMG_5456_jpg.rf.ofxeLiFuGMXe4NPPsdED.jpg,test,0.0000,0.402,
923,IMG_5457_jpg.rf.l2eN4fhdP2WVTktxEBXB.jpg,test,0.0000,0.401,
924,bak-2Btruk-2Bwarna-2Bkuning-2Bmerah-4_jpg.rf.YeMdGarwQ8RYjY4ifkbP.jpg,test,0.0000,0.401,
925,cutting-sticker-truck-canter-kuning-3_jpg.rf.FMTwSASC7trUedgx75GH.jpg,test,0.0000,0.401,
926,cutting-sticker-truck-canter-kuning-4_jpg.rf.fZoJqCj7PCLjSYFraxn1.jpg,test,0.0000,0.400,
927,damri-airport-bus-gambir-01_jpg.rf.KpQ3EVhU9rTZTdFpw9yD.jpg,test,0.0000,0.401,
928,gol3_10_jpg.rf.Wff213Nm1Y36wKpqYFdI.jpg,test,0.0000,0.400,
929,gol3_12_jpg.rf.Elb3dV8dXqJUvPHRyvOG.jpg,test,0.0000,0.401,
930,gol3_13_jpg.rf.EUw4y3CrsU878zH50Nbp.jpg,test,0.0000,0.563,
931,gol3_14_jpg.rf.Gw6jCZaUQZtNeq6DeYNe.jpg,test,0.0000,0.543,
932,gol3_16_jpg.rf.uNrqUoppmF2Jkpt78Lam.jpg,test,0.0000,0.401,
933,gol3_17_jpg.rf.L8KC87Pbvg0t4kmGLv9b.jpg,test,0.0000,0.401,
934,gol3_18_jpg.rf.x6sXfWvcTvpCueXjS1Ux.jpg,test,0.0000,0.511,
935,gol3_19_jpg.rf.iLY7QXuU5RHFkr05q4h3.jpg,test,0.0000,0.400,
936,gol3_1_jpg.rf.BlTDS3Afhc5fhlJJjAn6.jpg,test,0.0000,0.608,
937,gol3_20_jpg.rf.ZOHsJHWR03xo24yx2sw3.jpg,test,0.0000,0.400,
938,gol3_22_jpg.rf.WbY88wJCaGBx54lAL4rv.jpg,test,0.0000,0.401,
939,gol3_23_jpg.rf.ZjNPBxm0ChJQlhSj9AKO.jpg,test,0.0000,0.408,
940,gol3_24_jpg.rf.nAd7Hp22iWX05BXpiRZp.jpg,test,0.0000,0.401,
941,gol3_25_jpg.rf.pv1J54QliXYpGzIHcjKO.jpg,test,0.0000,0.400,
942,gol3_3_jpg.rf.y3AapdFApIDXyyrKQKFk.jpg,test,0.0000,0.402,
943,gol3_4_jpg.rf.3C7ydLSI3451w2IRbkrY.jpg,test,0.0000,0.401,
944,gol3_6_jpg.rf.cgrG90Qo8n4BYw3yyuG9.jpg,test,0.0000,0.400,
945,gol4_11_jpg.rf.wzFGmgvnB4kpkCrH95WC.jpg,test,0.0000,0.400,
946,gol4_12_jpg.rf.t5vohLCFjkaFfxCT9ZwV.jpg,test,0.0000,0.400,
947,gol4_13_jpg.rf.dO6vDahW2HIXd3laT1bD.jpg,test,0.0000,0.400,
948,gol4_14_jpg.rf.qQ3xSXTO2zk9EWgYwGeS.jpg,test,0.0000,0.400,
949,gol4_15_jpg.rf.8zwSCLP0K6Uy5CcMllgX.jpg,test,0.0000,0.401,
950,gol4_16_jpg.rf.cxIuE3ej5g6j0SPzjmBX.jpg,test,0.0000,0.400,
951,gol4_6_jpg.rf.vpXqYchUflB3KqvhjDek.jpg,test,0.0000,0.440,
952,gol4_7_jpg.rf.b5i1F3mmz5z6oPwGRRxm.jpg,test,0.0000,0.400,
953,gol4_8_jpg.rf.Pdi3GePz0tFPdV2biMzu.jpg,test,0.0000,0.404,
954,gol4_9_jpg.rf.8HgJqCbnb2iBuUfD1v0t.jpg,test,0.0000,0.404,
955,hqdefault-1_jpg.rf.nVI3OO3t45dZCSg1NxrU.jpg,test,0.0000,0.401,
956,hqdefault-2_jpg.rf.72U7QSPjzsV7qW7nUr6S.jpg,test,0.0000,0.401,
957,hqdefault-3_jpg.rf.K9qyTCKqOkStU3hCaiWD.jpg,test,0.0000,0.406,
958,hqdefault-3_jpg.rf.a7IZcF74H8rV6LzLVbbP.jpg,test,0.0000,0.406,
959,hqdefault-4_jpg.rf.40L9whNUUXhfg5PHS4OG.jpg,test,0.0000,0.403,
960,hqdefault-4_jpg.rf.9qirXETxNRUyitHT86ZN.jpg,test,0.0000,0.402,
961,hqdefault-6_jpg.rf.IOttvL7nuG6Bvaa4Yhqp.jpg,test,0.0000,0.402,
962,maxresdefault-12_jpg.rf.rvHZ58shiexRZkzYcNVT.jpg,test,0.0000,0.400,
963,maxresdefault-1_jpg.rf.iXGnMaA75VBuMKY8On20.jpg,test,0.0000,0.400,
964,maxresdefault-25_jpg.rf.eejUYKYvWRWbxxVjt4E2.jpg,test,0.0000,0.400,
965,maxresdefault-3_jpg.rf.KnLdwEzsdyaEOixXXc9f.jpg,test,0.0000,0.401,
966,maxresdefault-4_jpg.rf.YJnamVzH7jFBMvy81PS5.jpg,test,0.0000,0.401,
967,maxresdefault-9_jpg.rf.dFiC7NY3NlkxNqWxzYOI.jpg,test,0.0000,0.406,
968,maxresdefault_jpg.rf.tdup6MA6CTli2Gk7h7k3.jpg,test,0.0000,0.400,
969,-_200626220003-827-1_jpg.rf.NBiOJ28pPTBTP8b7SUUw.jpg,train,1.0000,0.401,
970,0000147617-e4eb190337827f8bbbcc9317d_jpg.rf.s0aluoQHE3XMNRThAgYp.jpg,train,1.0000,0.401,
971,010_LS25_jpg.rf.kbnxvBAmVuTJ5fwJ54Up.jpg,train,1.0000,0.401,
972,0ed5b30d578ecfa7a65f-1296x954_jpg.rf.eZa3yZ0Bpot5RwD3Z5o9.jpg,train,1.0000,0.402,
973,10_JPG_jpg.rf.ZQUYB4hIvBygOTZCgAXS.jpg,train,1.0000,0.404,
974,11546_Sb4733_14_jpg.rf.hT06HP2mHYo32oRe51R8.jpg,train,1.0000,0.404,
975,1500x500_jpg.rf.0r00Az34JeLKH3C2vzoP.jpg,train,1.0000,0.401,
976,1553233damri780x390_jpg.rf.rLLAB7tMKodSAmDpCIkY.jpg,train,1.0000,0.400,
977,16127363856_2a23581a99_b-0_jpg.rf.CXmq6xRFH6rgqnoiTcm7.jpg,train,1.0000,0.400,
978,168583-12979673_jpg.rf.AUK65Gk1hbsne8rm41nj.jpg,train,1.0000,0.400,
979,1992-Mitsubishi-Great-10-Wheeler-Dum_jpg.rf.WdxcVhGKNz3KaecVpFMo.jpg,train,1.0000,0.401,
980,2013-Fuso-Canter-4x4-1-1_jpg.rf.GqQlrZvdIs9ZcpbMc52Y.jpg,train,1.0000,0.400,
981,2014-mitsubishi-canter-truck-7mnuxba_jpg.rf.rmsF2OfXjAGBFe53a2pL.jpg,train,1.0000,0.401,
982,20161205bandara-soetta-tingkatkan-pe_jpg.rf.gANyiJJuC7ogfmJ808iG.jpg,train,1.0000,0.401,
983,201811092280624_jpg.rf.hvrvaoliop76n9KZFQdA.jpg,train,1.0000,0.401,
984,201902195101581_jpg.rf.pd9nrbjC9WqdeYtpYTdU.jpg,train,1.0000,0.401,
985,202002077047573_jpg.rf.9Awq6QvJRGvCrz6zQ0hA.jpg,train,1.0000,0.400,
986,202003098200296_jpg.rf.e7JhGGxmLsSx6oyDQp6c.jpg,train,1.0000,0.402,
987,202003118281574_jpg.rf.Y5Qvvou92czKqscnE24P.jpg,train,1.0000,0.401,
988,20200917144648814126_jpg.rf.wOAZzsCHkchESqf1OfHB.jpg,train,1.0000,0.400,
989,202009284297022_jpg.rf.Pzai3ihVeO9T8zx8aV5a.jpg,train,1.0000,0.400,
990,202010155026858_jpg.rf.B76EsiScoD9sQEoMPX27.jpg,train,1.0000,0.401,
991,202011035740338_jpg.rf.yAKp3QowOY4m4iVoh4OK.jpg,train,1.0000,0.401,
992,202011156136945_jpg.rf.8X1C1ObdqhGl33qS3kDc.jpg,train,1.0000,0.401,
993,20201120_115536_jpg.rf.8PHFxxbOhqogCpITaSDv.jpg,train,1.0000,0.400,
994,202011276557437_jpg.rf.PZHNH1oriyJNWl8lxnNY.jpg,train,1.0000,0.401,
995,202011286568521_jpg.rf.RDFsyrrVAyejKAKy7gYm.jpg,train,1.0000,0.402,
996,202012076844565_jpg.rf.nLTybmbWofMCNjvCN8ia.jpg,train,1.0000,0.400,
997,20201222_173741_jpg.rf.ilyqK7SoAZCUJP9DJiD4.jpg,train,1.0000,0.400,
998,202102018569862_jpg.rf.QhgRqx55LOQkfhVF1vxu.jpg,train,1.0000,0.402,
999,202102068761775_jpg.rf.hofemcCL4TPp6eCQemt5.jpg,train,1.0000,0.400,
1000,202102209293325_jpg.rf.wKXHbrkmApBq55kgyJIs.jpg,train,1.0000,0.402,
1001,202102269503105_jpg.rf.8xZcWCP9fY3F8XOrPQKO.jpg,train,1.0000,0.400,
1002,202103180278566_jpg.rf.ssjsjgKc89JtyDD1za8Z.jpg,train,1.0000,0.400,
1003,202103250579964_jpg.rf.kK0Er53fqhsjgdyX66Mk.jpg,train,1.0000,0.402,
1004,202104181520360_jpg.rf.HltilB8VSRNOBVGJ3MNx.jpg,train,1.0000,0.401,
1005,20210423_181435-min_jpg.rf.e67o58i886ocMdUqO2n0.jpg,train,1.0000,0.401,
1006,20210501_130056-min_jpg.rf.AGUorTVKOJZtWtwUWEVt.jpg,train,1.0000,0.400,
1007,2234_jpg.rf.181cK2cY2Ghd8OppMGW5.jpg,train,1.0000,0.403,
1008,23-seat-Tata-LP-713-Bus-at-the-2014-_jpg.rf.uXzd1Jv6NU7o6emAvuYU.jpg,train,1.0000,0.402,
1009,251182_1540554861-image-1400x_-_jpg.rf.lyvsOUKIot1cY8c6aHrR.jpg,train,1.0000,0.400,
1010,251303023_jpg.rf.fdR7UwgplsC2ixpauapC.jpg,train,1.0000,0.400,
1011,25500645403_140c32cac6_b_jpg.rf.Uj8H6BIQAK9uuLWDG3I9.jpg,train,1.0000,0.401,
1012,25581093607_1fd0c115c1_b_jpg.rf.IxLQgxTCKX7RR7fpwzta.jpg,train,1.0000,0.400,
1013,27579953304_0c4b3aef04_b_jpg.rf.P60M4K53R4j1ZHvkowz7.jpg,train,1.0000,0.400,
1014,2_1000_jpg.rf.o0qn6HBa5ilymFS9IJyR.jpg,train,1.0000,0.402,
1015,2_100_jpg.rf.ngm2JkR7qlPYt5IJdhL7.jpg,train,1.0000,0.401,
1016,2_103_jpg.rf.9z1byMBoE49M0UYEd1sp.jpg,train,1.0000,0.404,
1017,2_104_jpg.rf.7cVO8rbo9goDGyOUxzJZ.jpg,train,1.0000,0.404,
